timestamp,start_time,end_time,duration_seconds,protocol_file,protocol_name,provider,model,tokens_used,full_protocol,parse_valid,parse_issues,api_error,llm_total_goals,ofmc_total_goals,llm_goal_index,llm_attack,llm_number_goals,llm_goal,llm_reasoning,ofmc_attack,ofmc_number_goals,ofmc_goal,ofmc_all_verdicts
2026-04-20T22:24:41.427923,2026-04-20T22:22:14.379799,2026-04-20T22:24:41.427915,147.048,DH_AnB.AnBx,B2acm3yhcjnyq AnB,DeepSeek,deepseek-reasoner,5546,"Protocol: B2acm3yhcjnyq AnB

Types:
	Agent A1,A2;		# Certified
	Number N3,N4,N5,g;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A1: A1,A2,g,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,g,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: {exp(g,N4),A2}inv(sk(A1))
	A2 -> A1: {A1,exp(g,N5)}inv(sk(A2))
	A1 -> A2: {|N3|}exp(exp(g,N5),N4)

Goals:
	A2 authenticates A1 on N3
	N3 secret between A1,A2
",True,,,2,0,0,NO_ATTACK,1,A2 authenticates A1 on N3,"The protocol uses signatures to authenticate the DH public values (exp(g,N4) and exp(g,N5)), binding them to identities. Only A1 and A2 can compute the shared key K = g^(N4*N5). The third message encrypts N3 with K; since A2 did not generate this ciphertext, a valid decryption implies origin from A1. Freshness of N4 and N5 ensures resistance to replay attacks.",,,,
2026-04-20T22:24:41.427923,2026-04-20T22:22:14.379799,2026-04-20T22:24:41.427915,147.048,DH_AnB.AnBx,B2acm3yhcjnyq AnB,DeepSeek,deepseek-reasoner,5546,"Protocol: B2acm3yhcjnyq AnB

Types:
	Agent A1,A2;		# Certified
	Number N3,N4,N5,g;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A1: A1,A2,g,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,g,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: {exp(g,N4),A2}inv(sk(A1))
	A2 -> A1: {A1,exp(g,N5)}inv(sk(A2))
	A1 -> A2: {|N3|}exp(exp(g,N5),N4)

Goals:
	A2 authenticates A1 on N3
	N3 secret between A1,A2
",True,,,2,0,1,NO_ATTACK,1,"N3 secret between A1,A2","N3 appears only in the third message, encrypted with the key K = g^(N4*N5). The intruder observes exp(g,N4) and exp(g,N5) in signed messages but cannot compute K from them due to the symbolic Diffie-Hellman assumption. No other protocol step reveals N3.",,,,
2026-04-20T22:27:59.451039,2026-04-20T22:24:43.431574,2026-04-20T22:27:59.451036,196.019,DH_auth_AnB.AnBx,ooh1gvgwr3y9 AnB,DeepSeek,deepseek-reasoner,7108,"Protocol: ooh1gvgwr3y9 AnB

Types:
	Agent A2;
	Agent A1;		# Certified
	Number N3,N4,N5,g;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A1: A1,A2,g,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,g,empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: A1,A2
	A2 -> A1: exp(g,N5)
	A1 -> A2: {N3,A2}inv(sk(A1))
	A2 -> A1: empty
	A1 -> A2: {exp(g,N4),{|N3|}exp(exp(g,N5),N4),A2}inv(sk(A1))

Goals:
	N3 secret between A1,A2
	A2 weakly authenticates A1 on N3
",True,,,2,0,0,ATTACK,1,"N3 secret between A1,A2","N3 is sent in step 3 encrypted with A1's private signing key {N3,A2}inv(sk(A1)). Since sk(A1) is a public verification key, any party including the intruder can decrypt this message and learn N3, violating secrecy.",,,,
2026-04-20T22:27:59.451039,2026-04-20T22:24:43.431574,2026-04-20T22:27:59.451036,196.019,DH_auth_AnB.AnBx,ooh1gvgwr3y9 AnB,DeepSeek,deepseek-reasoner,7108,"Protocol: ooh1gvgwr3y9 AnB

Types:
	Agent A2;
	Agent A1;		# Certified
	Number N3,N4,N5,g;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A1: A1,A2,g,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,g,empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: A1,A2
	A2 -> A1: exp(g,N5)
	A1 -> A2: {N3,A2}inv(sk(A1))
	A2 -> A1: empty
	A1 -> A2: {exp(g,N4),{|N3|}exp(exp(g,N5),N4),A2}inv(sk(A1))

Goals:
	N3 secret between A1,A2
	A2 weakly authenticates A1 on N3
",True,,,2,0,1,NO_ATTACK,1,A2 weakly authenticates A1 on N3,"Step 3 {N3,A2}inv(sk(A1)) is signed with A1's private signing key, which the intruder cannot forge. Any valid message of this form must have been produced by A1, ensuring that if A2 accepts it, A1 indeed sent N3 (possibly in a past session).",,,,
2026-04-20T22:30:06.378773,2026-04-20T22:28:01.452281,2026-04-20T22:30:06.378764,124.926,DH_hmac_AnB.AnBx,j2l74rtg2a5p AnB,DeepSeek,deepseek-reasoner,4934,"Protocol: j2l74rtg2a5p AnB

Types:
	Agent A1,A2;
	Number N3,N4,N5,g;
	Function [Agent -> PublicKey] pk;
	Function [Untyped,SymmetricKey -> Number] hmac;

Knowledge:
	A1: A1,A2,pk,g,inv(pk(A1)),hmac;
	A2: A1,A2,pk,g,inv(pk(A2)),hmac

Actions:
	A1 -> A2: {A1,exp(g,N4)}pk(A2)
	A2 -> A1: {exp(g,N5),A2}pk(A1)
	A1 -> A2: {|N3|}exp(exp(g,N4),N5)
	A2 -> A1: hmac((N3,A1),exp(exp(g,N5),N4))

Goals:
	N3 secret between A1,A2
	A2 authenticates A1 on N3
",True,,,2,0,0,NO_ATTACK,1,"N3 secret between A1,A2","N3 is encrypted in step 3 with symmetric key exp(exp(g,N4),N5) derived from Diffie-Hellman exchange; N4 and N5 are protected by asymmetric encryption in steps 1 and 2, ensuring only A1 and A2 can compute the key and decrypt N3.",,,,
2026-04-20T22:30:06.378773,2026-04-20T22:28:01.452281,2026-04-20T22:30:06.378764,124.926,DH_hmac_AnB.AnBx,j2l74rtg2a5p AnB,DeepSeek,deepseek-reasoner,4934,"Protocol: j2l74rtg2a5p AnB

Types:
	Agent A1,A2;
	Number N3,N4,N5,g;
	Function [Agent -> PublicKey] pk;
	Function [Untyped,SymmetricKey -> Number] hmac;

Knowledge:
	A1: A1,A2,pk,g,inv(pk(A1)),hmac;
	A2: A1,A2,pk,g,inv(pk(A2)),hmac

Actions:
	A1 -> A2: {A1,exp(g,N4)}pk(A2)
	A2 -> A1: {exp(g,N5),A2}pk(A1)
	A1 -> A2: {|N3|}exp(exp(g,N4),N5)
	A2 -> A1: hmac((N3,A1),exp(exp(g,N5),N4))

Goals:
	N3 secret between A1,A2
	A2 authenticates A1 on N3
",True,,,2,0,1,NO_ATTACK,1,A2 authenticates A1 on N3,"In step 3, A2 decrypts N3 using key derived from exp(g,N4) (received encrypted in step 1) and its own N5; since only A1 could have sent exp(g,N4) encrypted with A2's public key, A2 can authenticate that N3 originated from A1.",,,,
2026-04-20T22:32:15.336497,2026-04-20T22:30:08.382695,2026-04-20T22:32:15.336487,126.954,Definition_Test_AnB.AnBx,Brgw425xef984 AnB,DeepSeek,deepseek-reasoner,5280,"Protocol: Brgw425xef984 AnB

Types:
	Agent A1,A2;
	Number N3;
	Function [Agent,Number -> Number] fun1,fun2,fun3;
	Function [Agent -> Number] fun4;
	Function [Agent,Number -> Number] fun5;
	Function [Agent -> PublicKey] pk;

Knowledge:
	A1: A1,A2,fun1,fun2,fun3,fun4,fun5,pk;
	A2: A1,A2,fun1,fun2,fun3,fun4,fun5,pk

Actions:
	A1 -> A2: N3
	A2 -> A1: fun2(A1,N3)
	A1 -> A2: fun3(A1,N3)
	A2 -> A1: fun4(A2)
	A1 -> A2: fun5(A2,fun2(A1,N3))
	A2 -> A1: A1,{N3}pk(A2),N3
	A1 -> A2: fun5(A1,fun2(A1,N3))

Goals:
	A1 -> A2: fun2(A1,N3)
",True,,,1,0,0,ATTACK,1,"A1 -> A2: fun2(A1,N3)","Intruder can impersonate A1 to A2 by relaying N3 from A1 to A2, receiving fun2(A1,N3) from A2, then computing all subsequent messages (fun3, fun5) using publicly known functions. A2 completes the protocol believing it authenticated A1, but A1 only sent the first message.",,,,
2026-04-20T22:35:16.487754,2026-04-20T22:32:17.340618,2026-04-20T22:35:16.487744,179.147,DenningSaccoCorr_AnB.AnBx,ktbcppa4xx1k AnB,DeepSeek,deepseek-reasoner,7094,"Protocol: ktbcppa4xx1k AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6,N7,N8,n9;
	Symmetric_key K10;
	Function [Agent -> PublicKey] pk,sk;

Knowledge:
	A1: A1,A2,a3,inv(sk(A1)),n9,sk(A1),sk(a3);
	A2: A2,sk(a3),pk(A2),inv(pk(A2)),n9;
	a3: a3,A1,A2,pk(A2),inv(sk(a3)),n9,sk(A1),sk(a3);
	A1,a3 share sk(A1),sk(a3)

Actions:
	A1 -> a3: A1,A2
	a3 -> A1: {A1,sk(A1)}inv(sk(a3)),{A2,pk(A2)}inv(sk(a3))
	A1 -> A2: {A1,sk(A1)}inv(sk(a3)),{A2,pk(A2)}inv(sk(a3)),{{K10,N4,A2}inv(sk(A1)),n9}pk(A2)

Goals:
	K10 secret between A1,A2
	A2 weakly authenticates A1 on K10
",True,,,2,0,0,ATTACK,1,"K10 secret between A1,A2","Replay attack: Intruder replays a previous session's message from A1 to A2. Since certificates and n9 are static, A2 accepts, establishing an old K10 known to the intruder, breaking secrecy.",,,,
2026-04-20T22:35:16.487754,2026-04-20T22:32:17.340618,2026-04-20T22:35:16.487744,179.147,DenningSaccoCorr_AnB.AnBx,ktbcppa4xx1k AnB,DeepSeek,deepseek-reasoner,7094,"Protocol: ktbcppa4xx1k AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6,N7,N8,n9;
	Symmetric_key K10;
	Function [Agent -> PublicKey] pk,sk;

Knowledge:
	A1: A1,A2,a3,inv(sk(A1)),n9,sk(A1),sk(a3);
	A2: A2,sk(a3),pk(A2),inv(pk(A2)),n9;
	a3: a3,A1,A2,pk(A2),inv(sk(a3)),n9,sk(A1),sk(a3);
	A1,a3 share sk(A1),sk(a3)

Actions:
	A1 -> a3: A1,A2
	a3 -> A1: {A1,sk(A1)}inv(sk(a3)),{A2,pk(A2)}inv(sk(a3))
	A1 -> A2: {A1,sk(A1)}inv(sk(a3)),{A2,pk(A2)}inv(sk(a3)),{{K10,N4,A2}inv(sk(A1)),n9}pk(A2)

Goals:
	K10 secret between A1,A2
	A2 weakly authenticates A1 on K10
",True,,,2,0,1,NO_ATTACK,1,A2 weakly authenticates A1 on K10,Weak authentication holds: Intruder cannot forge A1's signature on a new K10 without inv(sk(A1)). Replay does not violate weak authentication as A1 did send the K10 in some past session.,,,,
2026-04-20T22:37:22.359084,2026-04-20T22:35:18.492393,2026-04-20T22:37:22.359075,123.867,DenningSacco_AnB.AnBx,Br82klcehb9cj AnB,DeepSeek,deepseek-reasoner,5340,"Protocol: Br82klcehb9cj AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6,N7,N8,n9;
	Symmetric_key K10;
	Function [Agent -> PublicKey] pk,sk;

Knowledge:
	A1: A1,A2,sk(A1),inv(sk(A1)),sk(a3),n9;
	A2: A2,sk(a3),pk(A2),inv(pk(A2)),n9;
	a3: a3,A1,A2,sk(A1),pk(A2),sk(a3),inv(sk(a3)),n9

Actions:
	A1 -> a3: A1,A2
	a3 -> A1: {A1,sk(A1)}inv(sk(a3)),{A2,pk(A2)}inv(sk(a3))
	A1 -> A2: {A1,sk(A1)}inv(sk(a3)),{A2,pk(A2)}inv(sk(a3)),{{K10,N4}inv(sk(A1)),n9}pk(A2)

Goals:
	A1 *->* A2: K10
",True,,,1,0,0,NO_ATTACK,1,A1 *->* A2: K10,"K10 is encrypted with A2's public key pk(A2), ensuring confidentiality against the intruder who lacks inv(pk(A2)). A1's signature on {K10, N4} is verified by A2 using sk(A1) obtained from a3's signed certificate {A1, sk(A1)}inv(sk(a3)), providing authentication of K10's origin. Nonce N4 ensures freshness, preventing replay attacks.",,,,
2026-04-20T22:40:30.809178,2026-04-20T22:37:24.363107,2026-04-20T22:40:30.809167,186.446,EPMO_AnB.AnBx,fskzy8baqpvr AnB,DeepSeek,deepseek-reasoner,7803,"Protocol: fskzy8baqpvr AnB

Types:
	Agent a3,A1,A2;		# Certified
	Number N6,N7,N5,N4,N8,n11,n14,n13,n10,n9,n12;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	a3: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(a3)),inv(hk(a3)),inv(sk(a3)),empty,pk,hk,sk,hash,hmac;
	A1: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac;
	A1,A2 agree N4,N8;
	where A1!=a3, A2!=a3, A1!=A2

Actions:
	A1 -> A2: n11,{A1,N6,N4,N8}pk(A2)
	A2 -> A1: n14,{N6,N7,A2,N4,N8}pk(A1)
	A1 -> a3: n13,{A1,N6,N7,N8}pk(a3)
	a3 -> A1: n10,{hash(A1,N6,N5,N7,N8)}inv(sk(a3)),{N6,N5}pk(A1)
	A1 -> A2: n9,{hash(A1,N6,N5,N7,N8)}inv(sk(a3)),N5
	A2 -> a3: n12,{hash(a3,N5,N7)}inv(sk(A2))

Goals:
	A2 authenticates A1 on N4,N8,a3
	a3 authenticates A1 on N8,a3,A2
	N4,N8 secret between A1,A2
",True,,,3,0,0,ATTACK,1,"A2 authenticates A1 on N4,N8,a3","N4 is not included in the signed hash from a3 (message 5), so A2 lacks cryptographic binding to N4. Replay of message 1 allows A2 to believe A1 is authenticating on N4 without A1's participation.",,,,
2026-04-20T22:40:30.809178,2026-04-20T22:37:24.363107,2026-04-20T22:40:30.809167,186.446,EPMO_AnB.AnBx,fskzy8baqpvr AnB,DeepSeek,deepseek-reasoner,7803,"Protocol: fskzy8baqpvr AnB

Types:
	Agent a3,A1,A2;		# Certified
	Number N6,N7,N5,N4,N8,n11,n14,n13,n10,n9,n12;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	a3: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(a3)),inv(hk(a3)),inv(sk(a3)),empty,pk,hk,sk,hash,hmac;
	A1: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac;
	A1,A2 agree N4,N8;
	where A1!=a3, A2!=a3, A1!=A2

Actions:
	A1 -> A2: n11,{A1,N6,N4,N8}pk(A2)
	A2 -> A1: n14,{N6,N7,A2,N4,N8}pk(A1)
	A1 -> a3: n13,{A1,N6,N7,N8}pk(a3)
	a3 -> A1: n10,{hash(A1,N6,N5,N7,N8)}inv(sk(a3)),{N6,N5}pk(A1)
	A1 -> A2: n9,{hash(A1,N6,N5,N7,N8)}inv(sk(a3)),N5
	A2 -> a3: n12,{hash(a3,N5,N7)}inv(sk(A2))

Goals:
	A2 authenticates A1 on N4,N8,a3
	a3 authenticates A1 on N8,a3,A2
	N4,N8 secret between A1,A2
",True,,,3,0,1,ATTACK,1,"a3 authenticates A1 on N8,a3,A2","a3 receives no proof of A1's identity or live participation. Message 3 is encrypted for confidentiality but not authenticated, allowing any party to send it pretending to be A1.",,,,
2026-04-20T22:40:30.809178,2026-04-20T22:37:24.363107,2026-04-20T22:40:30.809167,186.446,EPMO_AnB.AnBx,fskzy8baqpvr AnB,DeepSeek,deepseek-reasoner,7803,"Protocol: fskzy8baqpvr AnB

Types:
	Agent a3,A1,A2;		# Certified
	Number N6,N7,N5,N4,N8,n11,n14,n13,n10,n9,n12;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	a3: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(a3)),inv(hk(a3)),inv(sk(a3)),empty,pk,hk,sk,hash,hmac;
	A1: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: a3,A1,A2,n11,n14,n13,n10,n9,n12,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac;
	A1,A2 agree N4,N8;
	where A1!=a3, A2!=a3, A1!=A2

Actions:
	A1 -> A2: n11,{A1,N6,N4,N8}pk(A2)
	A2 -> A1: n14,{N6,N7,A2,N4,N8}pk(A1)
	A1 -> a3: n13,{A1,N6,N7,N8}pk(a3)
	a3 -> A1: n10,{hash(A1,N6,N5,N7,N8)}inv(sk(a3)),{N6,N5}pk(A1)
	A1 -> A2: n9,{hash(A1,N6,N5,N7,N8)}inv(sk(a3)),N5
	A2 -> a3: n12,{hash(a3,N5,N7)}inv(sk(A2))

Goals:
	A2 authenticates A1 on N4,N8,a3
	a3 authenticates A1 on N8,a3,A2
	N4,N8 secret between A1,A2
",True,,,3,0,2,ATTACK,1,"N4,N8 secret between A1,A2","N8 is transmitted to a3 in message 3 encrypted under a3's public key, so a3 learns N8. Hence, N8 is not secret between A1 and A2 alone.",,,,
2026-04-20T22:42:49.898474,2026-04-20T22:40:32.811725,2026-04-20T22:42:49.898465,137.087,ForwardAny_AnB.AnBx,h2pitdb5fcuv AnB,DeepSeek,deepseek-reasoner,6081,"Protocol: h2pitdb5fcuv AnB

Types:
	Agent A3;
	Agent A1,A2;		# Certified
	Number N4,N5;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;
	SeqNumber SQNx1;
	SeqNumber SQNx3;

Knowledge:
	A1: A1,A2,A3,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,A3,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac;
	A3: A1,A2,A3,empty,pk,hk,sk,hash,hmac;
	where A1!=A2, A2!=A3, A1!=A3

Actions:
	A1 -> A2: {{N4,SQNx1,A2,A3}inv(sk(A1))}pk(A2)
	A2 -> A1: empty
	A1 -> A2: {{N5,SQNx3,A2,A3}inv(sk(A1))}pk(A2)
	A2 -> A3: {N5,SQNx3,A2,A3}inv(sk(A1))

Goals:
	A2 weakly authenticates A1 on N4
	A2 weakly authenticates A1 on N5
",True,,,2,0,0,NO_ATTACK,1,A2 weakly authenticates A1 on N4,"The only message containing N4 is the first protocol step, signed by A1 and encrypted with A2's public key. An attacker cannot decrypt without A2's private key and cannot forge a signature without A1's private key. Any message accepted by A2 containing N4 must be the exact message A1 sent.",,,,
2026-04-20T22:42:49.898474,2026-04-20T22:40:32.811725,2026-04-20T22:42:49.898465,137.087,ForwardAny_AnB.AnBx,h2pitdb5fcuv AnB,DeepSeek,deepseek-reasoner,6081,"Protocol: h2pitdb5fcuv AnB

Types:
	Agent A3;
	Agent A1,A2;		# Certified
	Number N4,N5;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;
	SeqNumber SQNx1;
	SeqNumber SQNx3;

Knowledge:
	A1: A1,A2,A3,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,A3,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac;
	A3: A1,A2,A3,empty,pk,hk,sk,hash,hmac;
	where A1!=A2, A2!=A3, A1!=A3

Actions:
	A1 -> A2: {{N4,SQNx1,A2,A3}inv(sk(A1))}pk(A2)
	A2 -> A1: empty
	A1 -> A2: {{N5,SQNx3,A2,A3}inv(sk(A1))}pk(A2)
	A2 -> A3: {N5,SQNx3,A2,A3}inv(sk(A1))

Goals:
	A2 weakly authenticates A1 on N4
	A2 weakly authenticates A1 on N5
",True,,,2,0,1,NO_ATTACK,1,A2 weakly authenticates A1 on N5,"The signed message containing N5 appears in step 3 (encrypted) and step 4 (in clear). An attacker can obtain the signature from step 4 and encrypt it with A2's public key to replay. Weak authentication allows replay, and the replayed message originated from A1. The attacker cannot create a new signed message with N5 without A1's private key.",,,,
2026-04-20T22:43:57.142621,2026-04-20T22:42:51.901104,2026-04-20T22:43:57.142613,65.242,Forward_AnB.AnBx,Bkqbg6i022ioy AnB,DeepSeek,deepseek-reasoner,3377,"Protocol: Bkqbg6i022ioy AnB

Types:
	Agent A1,A2,A3;		# Certified
	Number N4;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A1: A1,A2,A3,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,A3,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac;
	A3: A1,A2,A3,inv(pk(A3)),inv(hk(A3)),inv(sk(A3)),empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: {{N4,A2,A3}inv(sk(A1))}pk(A2)
	A2 -> A3: {N4,A2,A3}inv(sk(A1))

Goals:
	A1 ->* A3: N4
",True,,,1,0,0,ATTACK,1,A1 ->* A3: N4,"The second message {N4,A2,A3}inv(sk(A1)) is sent in clear from A2 to A3. An intruder can eavesdrop on this message, extract N4 (since the signature does not provide confidentiality), and thus violate the secrecy goal.",,,,
2026-04-20T22:45:48.944152,2026-04-20T22:43:59.146449,2026-04-20T22:45:48.944143,109.798,Forward_Blind_A_Digest_AnB.AnBx,Bc8szhzdlzzmj AnB,DeepSeek,deepseek-reasoner,5050,"Protocol: Bc8szhzdlzzmj AnB

Types:
	Agent A2;
	Agent A1,A3;		# Certified
	Number N4;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;
	HmacKey Hx1A3N4;
	SeqNumber SQNx1;

Knowledge:
	A1: A1,A2,A3,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,A3,empty,pk,hk,sk,hash,hmac;
	A3: A1,A2,A3,inv(pk(A3)),inv(hk(A3)),inv(sk(A3)),empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: {{hash(N4,hash(hmac(N4,Hx1A3N4))),SQNx1,A3}inv(sk(A1))}pk(A3)
	A2 -> A3: {{hash(N4,hash(hmac(N4,Hx1A3N4))),SQNx1,A3}inv(sk(A1))}pk(A3)

Goals:
	A1 ->* A3: hash(N4,hash(hmac(N4,Hx1A3N4)))
",True,,,1,0,0,NO_ATTACK,1,"A1 ->* A3: hash(N4,hash(hmac(N4,Hx1A3N4)))","The message from A1 is encrypted with A3's public key and signed with A1's private key, ensuring confidentiality and authentication. A3 can decrypt with its private key and verify A1's signature, confirming the hash's origin. The signed content includes SQNx1 and A3, providing freshness and binding, preventing forgery, replay, or man-in-the-middle attacks in the symbolic model.",,,,
2026-04-20T22:47:39.824162,2026-04-20T22:45:50.947947,2026-04-20T22:47:39.824159,108.876,Fresh_From_A_AnB.AnBx,Bxpyayg6m0ot6 AnB,DeepSeek,deepseek-reasoner,4733,"Protocol: Bxpyayg6m0ot6 AnB

Types:
	Agent A1,A2;
	Number N3,N4;
	Function [Agent -> PublicKey] pk,sk;

Knowledge:
	A1: A1,A2,pk,sk,inv(pk(A1)),inv(sk(A1));
	A2: A2,pk,sk

Actions:
	A1 -> A2: A1
	A2 -> A1: {N4,A2}pk(A1)
	A1 -> A2: {N4,A2,N3}inv(sk(A1))

Goals:
	A2 authenticates A1 on N3
	inv(pk(A1)) secret between A1
	inv(sk(A1)) secret between A1
",True,,,3,0,0,NO_ATTACK,1,A2 authenticates A1 on N3,"Step 3 uses A1's private signing key inv(sk(A1)) to sign {N4, A2, N3}, where N4 is a fresh nonce from A2 in step 2. This binds N3 to the session, ensuring only A1 can produce the signature, preventing impersonation or replay attacks.",,,,
2026-04-20T22:47:39.824162,2026-04-20T22:45:50.947947,2026-04-20T22:47:39.824159,108.876,Fresh_From_A_AnB.AnBx,Bxpyayg6m0ot6 AnB,DeepSeek,deepseek-reasoner,4733,"Protocol: Bxpyayg6m0ot6 AnB

Types:
	Agent A1,A2;
	Number N3,N4;
	Function [Agent -> PublicKey] pk,sk;

Knowledge:
	A1: A1,A2,pk,sk,inv(pk(A1)),inv(sk(A1));
	A2: A2,pk,sk

Actions:
	A1 -> A2: A1
	A2 -> A1: {N4,A2}pk(A1)
	A1 -> A2: {N4,A2,N3}inv(sk(A1))

Goals:
	A2 authenticates A1 on N3
	inv(pk(A1)) secret between A1
	inv(sk(A1)) secret between A1
",True,,,3,0,1,NO_ATTACK,1,inv(pk(A1)) secret between A1,"The private decryption key inv(pk(A1)) is never transmitted or used in any outgoing message; it is only used internally by A1 to decrypt step 2, keeping it secret from other agents and the intruder.",,,,
